order_id,product_id,quantity,price,discount
ORD_11282,PROD_323,3,992,0%
ORD_11282,PROD_26,1,809,20%
ORD_11283,PROD_76,3,1450,10%
ORD_11283,PROD_301,3,537,0%
ORD_11284,PROD_295,1,1356,10%
ORD_11284,PROD_38,3,1634,0%
ORD_11285,PROD_215,1,2197,20%
ORD_11286,PROD_220,2,1128,10%
ORD_11287,PROD_236,1,1235,0%
ORD_11288,PROD_180,3,2533,0%
ORD_11288,PROD_126,3,2226,0%
ORD_11289,PROD_289,1,2059,15%
ORD_11289,PROD_256,1,722,0%
ORD_11290,PROD_101,2,2189,0%
ORD_11291,PROD_339,3,489,0%
ORD_11292,PROD_232,1,1890,20%
ORD_11292,PROD_303,1,2257,15%
ORD_11292,PROD_96,1,2262,0%
ORD_11292,PROD_159,3,863,20%
ORD_11293,PROD_228,2,1195,0%
ORD_11293,PROD_48,3,1162,0%
ORD_11294,PROD_330,2,2909,15%
ORD_11294,PROD_274,2,480,5%
ORD_11295,PROD_152,1,3166,0%
ORD_11295,PROD_11,1,1822,5%
ORD_11296,PROD_153,2,2980,0%
ORD_11296,PROD_43,3,1840,0%
ORD_11296,PROD_161,3,2547,5%
ORD_11297,PROD_10,1,1499,0%
ORD_11297,PROD_152,1,2232,0%
ORD_11298,PROD_330,1,1450,20%
ORD_11298,PROD_134,3,2902,0%
ORD_11299,PROD_112,3,2514,15%
ORD_11300,PROD_180,1,440,20%
ORD_11301,PROD_160,3,2847,0%
ORD_11301,PROD_317,1,1957,0%
ORD_11301,PROD_156,3,2350,0%
ORD_11302,PROD_323,2,225,15%
ORD_11302,PROD_91,2,263,0%
ORD_11302,PROD_286,2,2495,0%
ORD_11302,PROD_235,3,309,15%
ORD_11303,PROD_279,1,1468,0%
ORD_11304,PROD_239,1,2659,10%
ORD_11304,PROD_59,2,730,20%
ORD_11304,PROD_234,3,1310,15%
ORD_11304,PROD_338,3,613,0%
ORD_11305,PROD_53,1,3164,20%
ORD_11305,PROD_195,1,894,5%
ORD_11305,PROD_126,2,1152,5%
ORD_11305,PROD_107,3,2641,5%
ORD_11306,PROD_181,3,2760,0%
ORD_11307,PROD_185,1,1092,0%
ORD_11307,PROD_254,2,2117,10%
ORD_11307,PROD_337,1,2097,0%
ORD_11308,PROD_133,2,2305,10%
ORD_11309,PROD_49,3,948,5%
ORD_11309,PROD_316,1,330,5%
ORD_11310,PROD_128,1,2266,5%
ORD_11310,PROD_164,2,1552,15%
ORD_11311,PROD_228,1,710,0%
ORD_11312,PROD_60,1,523,0%
ORD_11312,PROD_112,3,2382,0%
ORD_11312,PROD_242,1,1002,10%
ORD_11312,PROD_199,2,1665,0%
ORD_11313,PROD_168,3,435,10%
ORD_11313,PROD_325,2,2499,0%
ORD_11313,PROD_40,3,2732,0%
ORD_11313,PROD_223,2,1307,20%
ORD_11314,PROD_231,2,2202,0%
ORD_11314,PROD_318,1,1148,5%
ORD_11314,PROD_154,2,688,0%
ORD_11315,PROD_260,3,2974,0%
ORD_11315,PROD_249,3,3138,0%
ORD_11315,PROD_257,3,1007,10%
ORD_11316,PROD_338,3,2211,0%
ORD_11317,PROD_236,3,1223,15%
ORD_11317,PROD_218,2,2421,5%
ORD_11317,PROD_237,2,570,15%
ORD_11317,PROD_71,1,2051,0%
ORD_11318,PROD_110,3,2657,10%
ORD_11319,PROD_255,3,1722,0%
ORD_11320,PROD_309,3,1834,15%
ORD_11320,PROD_30,2,1230,5%
ORD_11320,PROD_40,2,1512,20%
ORD_11321,PROD_171,3,1972,15%
ORD_11321,PROD_318,1,2726,10%
ORD_11321,PROD_65,3,891,20%
ORD_11322,PROD_128,3,2383,5%
ORD_11323,PROD_203,1,1981,0%
ORD_11323,PROD_259,2,1268,15%
ORD_11323,PROD_334,1,2092,0%
ORD_11324,PROD_86,3,1689,0%
ORD_11324,PROD_99,1,2572,15%
ORD_11324,PROD_305,2,1779,0%
ORD_11324,PROD_212,2,2668,20%
ORD_11325,PROD_28,3,851,5%
ORD_11326,PROD_140,2,1502,15%
ORD_11326,PROD_276,2,1926,15%
ORD_11326,PROD_307,2,2362,10%
ORD_11326,PROD_70,2,2520,0%
ORD_11327,PROD_254,3,801,0%
ORD_11327,PROD_178,3,3005,0%
ORD_11327,PROD_322,1,225,15%
ORD_11327,PROD_341,2,576,0%
ORD_11328,PROD_301,2,1317,0%
ORD_11328,PROD_114,1,3105,0%
ORD_11329,PROD_20,3,1144,0%
ORD_11330,PROD_328,1,2401,10%
ORD_11330,PROD_84,2,774,0%
ORD_11330,PROD_183,3,3162,5%
ORD_11331,PROD_298,3,1923,10%
ORD_11331,PROD_145,3,2586,0%
ORD_11332,PROD_194,2,1171,0%
ORD_11332,PROD_169,3,2227,0%
ORD_11333,PROD_285,3,755,0%
ORD_11334,PROD_247,3,2487,20%
ORD_11335,PROD_168,1,1644,0%
ORD_11335,PROD_223,2,1607,0%
ORD_11335,PROD_121,1,2909,20%
ORD_11336,PROD_290,3,2031,0%
ORD_11336,PROD_83,1,1558,10%
ORD_11337,PROD_27,2,1994,0%
ORD_11337,PROD_74,1,1946,15%
ORD_11337,PROD_76,3,2177,10%
ORD_11337,PROD_4,3,2548,0%
ORD_11338,PROD_197,3,3138,0%
ORD_11339,PROD_108,2,768,0%
ORD_11339,PROD_210,1,1803,0%
ORD_11340,PROD_224,3,2559,15%
ORD_11340,PROD_35,3,1232,0%
ORD_11341,PROD_89,2,2301,20%
ORD_11341,PROD_96,1,999,0%
ORD_11341,PROD_28,2,2644,20%
ORD_11342,PROD_294,1,2819,15%
ORD_11342,PROD_87,1,474,0%
ORD_11343,PROD_200,2,2354,0%
ORD_11343,PROD_240,2,1793,10%
ORD_11344,PROD_73,3,1199,20%
ORD_11344,PROD_142,2,891,10%
ORD_11344,PROD_189,2,1630,5%
ORD_11345,PROD_95,3,504,0%
ORD_11346,PROD_164,1,1244,0%
ORD_11347,PROD_86,3,370,0%
ORD_11348,PROD_165,2,1724,0%
ORD_11349,PROD_159,1,2994,5%
ORD_11349,PROD_98,3,351,5%
ORD_11349,PROD_235,3,1058,0%
ORD_11350,PROD_81,2,2181,10%
ORD_11351,PROD_293,1,1831,0%
ORD_11351,PROD_253,1,794,20%
ORD_11351,PROD_319,1,1092,0%
ORD_11352,PROD_27,3,887,10%
ORD_11352,PROD_242,2,1141,0%
ORD_11353,PROD_336,1,1643,5%
ORD_11353,PROD_166,1,2472,5%
ORD_11353,PROD_180,1,1286,20%
ORD_11354,PROD_243,3,2017,15%
ORD_11354,PROD_190,2,1725,15%
ORD_11355,PROD_115,1,1720,0%
ORD_11355,PROD_191,3,1365,0%
ORD_11355,PROD_132,3,235,15%
ORD_11356,PROD_209,3,2810,5%
ORD_11356,PROD_276,2,2038,15%
ORD_11357,PROD_152,2,2534,0%
ORD_11357,PROD_316,3,1014,10%
ORD_11358,PROD_83,2,2611,20%
ORD_11359,PROD_135,2,1942,15%
ORD_11359,PROD_25,2,1806,0%
ORD_11359,PROD_271,1,2623,20%
ORD_11360,PROD_199,3,964,10%
ORD_11360,PROD_178,2,1179,10%
ORD_11360,PROD_177,1,2783,15%
ORD_11360,PROD_341,1,2810,0%
ORD_11361,PROD_25,1,1369,0%
ORD_11361,PROD_313,2,1905,15%
ORD_11361,PROD_258,1,1364,10%
ORD_11361,PROD_123,2,946,20%
ORD_11362,PROD_342,2,2855,20%
ORD_11363,PROD_16,2,1872,0%
ORD_11363,PROD_81,2,986,0%
ORD_11363,PROD_171,2,1639,10%
ORD_11363,PROD_20,2,1977,0%
ORD_11364,PROD_90,1,742,15%
ORD_11364,PROD_237,1,1746,0%
ORD_11364,PROD_87,2,3126,5%
ORD_11365,PROD_267,2,662,0%
ORD_11365,PROD_118,3,2883,5%
ORD_11365,PROD_134,1,418,15%
ORD_11365,PROD_25,1,2139,15%
ORD_11366,PROD_75,1,418,10%
ORD_11366,PROD_26,3,397,0%
ORD_11367,PROD_57,3,687,15%
ORD_11367,PROD_334,2,2866,0%
ORD_11367,PROD_54,1,726,0%
ORD_11367,PROD_92,3,1249,10%
ORD_11368,PROD_94,3,2718,10%
ORD_11368,PROD_167,2,412,0%
ORD_11368,PROD_108,3,2863,0%
ORD_11369,PROD_122,3,630,0%
ORD_11370,PROD_220,2,340,20%
ORD_11370,PROD_93,1,1561,0%
ORD_11370,PROD_273,1,2209,0%
ORD_11370,PROD_91,3,2259,0%
ORD_11371,PROD_143,2,715,5%
ORD_11372,PROD_49,3,2580,20%
ORD_11372,PROD_196,2,1329,15%
ORD_11372,PROD_310,1,2796,10%
ORD_11372,PROD_5,2,930,15%
ORD_11373,PROD_120,3,1381,0%
ORD_11374,PROD_137,3,2920,10%
ORD_11374,PROD_11,2,2302,15%
ORD_11375,PROD_207,2,422,15%
ORD_11375,PROD_141,1,483,5%
ORD_11376,PROD_275,1,2088,0%
ORD_11376,PROD_317,3,1930,15%
ORD_11377,PROD_149,3,1813,10%
ORD_11377,PROD_137,2,3131,5%
ORD_11377,PROD_150,2,2443,0%
ORD_11378,PROD_200,2,2765,15%
ORD_11378,PROD_227,3,686,5%
ORD_11378,PROD_261,3,1288,15%
ORD_11378,PROD_73,1,1496,0%
ORD_11379,PROD_286,3,262,0%
ORD_11379,PROD_292,2,1293,0%
ORD_11380,PROD_226,2,2542,10%
ORD_11381,PROD_114,3,3195,0%
ORD_11381,PROD_20,1,3119,10%
ORD_11382,PROD_191,2,1037,5%
ORD_11383,PROD_40,3,373,0%
ORD_11383,PROD_15,1,1721,20%
ORD_11383,PROD_170,1,405,20%
ORD_11384,PROD_268,1,666,20%
ORD_11384,PROD_239,3,922,0%
ORD_11385,PROD_287,2,2097,10%
ORD_11386,PROD_79,2,1731,0%
ORD_11386,PROD_187,1,1032,0%
ORD_11386,PROD_100,2,2593,0%
ORD_11386,PROD_8,1,666,20%
ORD_11387,PROD_277,2,767,5%
ORD_11387,PROD_241,1,2059,20%
ORD_11388,PROD_80,2,3017,20%
ORD_11388,PROD_137,3,1660,0%
ORD_11388,PROD_18,1,634,0%
ORD_11388,PROD_231,1,853,20%
ORD_11389,PROD_81,2,468,0%
ORD_11390,PROD_204,3,1034,10%
ORD_11390,PROD_258,2,2237,15%
ORD_11390,PROD_336,1,727,0%
ORD_11390,PROD_102,3,2411,20%
ORD_11391,PROD_327,2,241,20%
ORD_11392,PROD_65,3,1976,20%
ORD_11392,PROD_272,1,2403,0%
ORD_11393,PROD_296,1,2313,0%
ORD_11393,PROD_163,1,2309,10%
ORD_11393,PROD_130,3,1591,0%
ORD_11393,PROD_107,3,2803,10%
ORD_11394,PROD_237,2,3143,0%
ORD_11395,PROD_334,2,3191,0%
ORD_11395,PROD_130,2,1898,0%
ORD_11395,PROD_159,1,2183,0%
ORD_11395,PROD_270,2,335,15%
ORD_11396,PROD_173,3,2016,0%
ORD_11397,PROD_262,3,2386,0%
ORD_11397,PROD_47,1,1418,0%
ORD_11397,PROD_43,1,1849,20%
ORD_11398,PROD_53,2,935,20%
ORD_11398,PROD_86,3,2776,5%
ORD_11399,PROD_299,2,1997,0%
ORD_11400,PROD_191,1,1507,5%
ORD_11400,PROD_9,3,1500,0%
ORD_11400,PROD_145,1,2045,20%
ORD_11400,PROD_136,3,620,15%
ORD_11401,PROD_90,2,979,15%
ORD_11402,PROD_14,2,1026,15%
ORD_11403,PROD_278,3,2784,20%
ORD_11403,PROD_153,3,1794,0%
ORD_11403,PROD_316,3,1605,5%
ORD_11403,PROD_279,2,233,0%
ORD_11404,PROD_5,3,411,0%
ORD_11404,PROD_151,2,1764,0%
ORD_11405,PROD_190,1,1306,0%
ORD_11406,PROD_330,1,3077,0%
ORD_11406,PROD_208,2,2582,5%
ORD_11407,PROD_211,2,1138,0%
ORD_11407,PROD_25,2,584,0%
ORD_11407,PROD_315,2,1275,15%
ORD_11407,PROD_193,3,1398,0%
ORD_11408,PROD_93,2,2826,0%
ORD_11409,PROD_336,1,2651,10%
ORD_11409,PROD_26,1,2531,0%
ORD_11410,PROD_228,3,1531,15%
ORD_11410,PROD_131,3,1480,20%
ORD_11411,PROD_248,3,2055,5%
ORD_11411,PROD_134,3,2355,0%
ORD_11412,PROD_119,2,1759,10%
ORD_11412,PROD_269,1,2717,0%
ORD_11412,PROD_245,3,2187,0%
ORD_11413,PROD_170,2,1654,0%
ORD_11414,PROD_14,2,1853,20%
ORD_11414,PROD_8,1,2543,15%
ORD_11415,PROD_9,1,3143,20%
ORD_11416,PROD_93,3,1688,15%
ORD_11416,PROD_70,3,2770,5%
ORD_11417,PROD_55,1,1754,20%
ORD_11417,PROD_222,1,1536,0%
ORD_11417,PROD_326,2,1325,5%
ORD_11417,PROD_130,2,2796,0%
ORD_11418,PROD_55,3,2705,0%
ORD_11418,PROD_70,1,2792,15%
ORD_11419,PROD_160,2,2836,0%
ORD_11419,PROD_6,1,3107,0%
ORD_11420,PROD_214,1,3033,0%
ORD_11420,PROD_21,1,1336,0%
ORD_11420,PROD_280,2,657,10%
ORD_11421,PROD_113,2,2926,10%
ORD_11421,PROD_317,2,1411,5%
ORD_11421,PROD_96,3,1735,20%
ORD_11422,PROD_324,3,2138,20%
ORD_11422,PROD_239,1,2236,5%
ORD_11422,PROD_64,1,1351,15%
ORD_11422,PROD_174,1,2558,0%
ORD_11423,PROD_248,2,457,0%
ORD_11423,PROD_56,1,2075,0%
ORD_11423,PROD_280,3,734,0%
ORD_11424,PROD_101,3,2978,10%
ORD_11424,PROD_102,3,425,0%
ORD_11425,PROD_290,3,1270,0%
ORD_11426,PROD_211,2,1077,5%
ORD_11426,PROD_76,1,1874,15%
ORD_11426,PROD_260,1,747,0%
ORD_11427,PROD_292,3,1464,5%
ORD_11427,PROD_282,2,724,15%
ORD_11428,PROD_138,3,1097,15%
ORD_11428,PROD_32,3,2945,5%
ORD_11429,PROD_66,3,1381,0%
ORD_11429,PROD_137,3,1923,0%
ORD_11430,PROD_23,1,2445,10%
ORD_11430,PROD_187,3,2593,0%
ORD_11430,PROD_109,1,417,0%
ORD_11430,PROD_330,2,2002,15%
ORD_11431,PROD_101,1,2668,0%
ORD_11431,PROD_164,3,414,20%
ORD_11431,PROD_211,2,2439,0%
ORD_11432,PROD_219,2,1788,0%
ORD_11432,PROD_111,3,2182,15%
ORD_11433,PROD_64,3,657,10%
ORD_11434,PROD_255,1,2856,0%
ORD_11434,PROD_165,2,3019,0%
ORD_11434,PROD_114,3,1418,20%
ORD_11434,PROD_50,1,1393,10%
ORD_11435,PROD_21,1,1696,10%
ORD_11435,PROD_81,1,1719,0%
ORD_11436,PROD_154,3,1926,20%
ORD_11436,PROD_216,1,1576,0%
ORD_11436,PROD_276,2,2377,5%
ORD_11436,PROD_262,2,2476,5%
ORD_11437,PROD_305,1,1601,10%
ORD_11437,PROD_139,3,1081,0%
ORD_11437,PROD_175,1,2319,20%
ORD_11438,PROD_319,1,392,15%
ORD_11439,PROD_61,2,255,20%
ORD_11439,PROD_36,2,708,5%
ORD_11439,PROD_341,2,2744,20%
ORD_11439,PROD_109,2,2978,10%
ORD_11440,PROD_160,2,1862,15%
ORD_11440,PROD_86,3,1668,15%
ORD_11440,PROD_229,2,2817,20%
ORD_11440,PROD_335,1,1527,0%
ORD_11441,PROD_167,2,3030,15%
ORD_11441,PROD_114,3,2970,15%
ORD_11441,PROD_90,2,364,0%
ORD_11441,PROD_63,3,2112,10%
ORD_11442,PROD_275,1,2534,20%
ORD_11442,PROD_148,3,916,10%
ORD_11442,PROD_332,1,492,10%
ORD_11442,PROD_50,3,690,15%
ORD_11443,PROD_81,1,2217,0%
ORD_11444,PROD_233,1,2968,0%
ORD_11444,PROD_143,1,1184,15%
ORD_11444,PROD_336,3,1014,0%
ORD_11444,PROD_240,3,1995,10%
ORD_11445,PROD_307,3,673,0%
ORD_11446,PROD_15,1,595,0%
ORD_11446,PROD_131,2,1817,10%
ORD_11446,PROD_137,2,1878,15%
ORD_11446,PROD_205,3,2060,20%
ORD_11447,PROD_342,3,2219,0%
ORD_11447,PROD_73,3,1041,0%
ORD_11447,PROD_177,2,1199,0%
ORD_11447,PROD_18,1,1387,5%
ORD_11448,PROD_203,3,417,0%
ORD_11449,PROD_77,1,573,10%
ORD_11450,PROD_147,2,1579,5%
ORD_11450,PROD_296,3,2375,0%
ORD_11450,PROD_334,2,1394,0%
ORD_11450,PROD_85,2,629,15%
ORD_11451,PROD_268,3,2363,15%
ORD_11451,PROD_45,2,1999,10%
ORD_11451,PROD_269,2,498,20%
ORD_11451,PROD_183,2,2623,0%
ORD_11452,PROD_186,3,2835,0%
ORD_11452,PROD_60,2,984,10%
ORD_11453,PROD_221,3,1030,10%
ORD_11453,PROD_166,2,2452,20%
ORD_11454,PROD_224,3,3019,0%
ORD_11454,PROD_90,3,2330,10%
ORD_11454,PROD_153,1,2630,0%
ORD_11455,PROD_114,2,2913,15%
ORD_11455,PROD_278,1,2966,0%
ORD_11456,PROD_92,3,1850,10%
ORD_11457,PROD_226,3,3071,5%
ORD_11457,PROD_127,3,1661,15%
ORD_11457,PROD_130,1,2418,5%
ORD_11458,PROD_31,3,604,15%
ORD_11458,PROD_227,1,367,0%
ORD_11458,PROD_161,2,605,10%
ORD_11459,PROD_3,2,1044,0%
ORD_11459,PROD_308,1,3000,15%
ORD_11459,PROD_178,3,1596,15%
ORD_11460,PROD_221,2,719,0%
ORD_11461,PROD_84,3,2520,15%
ORD_11461,PROD_205,2,1042,20%
ORD_11462,PROD_1,1,3132,0%
ORD_11462,PROD_19,3,371,10%
ORD_11462,PROD_96,3,962,20%
ORD_11463,PROD_137,2,1524,0%
ORD_11463,PROD_85,3,2292,15%
ORD_11464,PROD_315,2,1498,0%
ORD_11464,PROD_214,1,2893,20%
ORD_11464,PROD_188,2,461,20%
ORD_11464,PROD_4,1,2727,20%
ORD_11465,PROD_120,3,1521,20%
ORD_11466,PROD_309,1,1410,15%
ORD_11466,PROD_130,1,2950,15%
ORD_11466,PROD_200,3,871,0%
ORD_11467,PROD_70,1,854,20%
ORD_11467,PROD_8,3,2690,5%
ORD_11467,PROD_165,1,1664,0%
ORD_11468,PROD_137,2,1998,0%
ORD_11468,PROD_243,3,2616,20%
ORD_11468,PROD_130,2,2194,0%
ORD_11469,PROD_341,1,2954,0%
ORD_11469,PROD_233,2,331,20%
ORD_11469,PROD_6,2,2287,20%
ORD_11470,PROD_194,2,497,15%
ORD_11470,PROD_123,3,1549,15%
ORD_11470,PROD_67,1,595,10%
ORD_11471,PROD_6,3,258,5%
ORD_11471,PROD_94,1,1028,15%
ORD_11471,PROD_27,2,886,0%
ORD_11471,PROD_30,1,1902,0%
ORD_11472,PROD_144,3,3040,10%
ORD_11473,PROD_162,2,303,0%
ORD_11473,PROD_99,1,1305,20%
ORD_11473,PROD_316,1,1342,5%
ORD_11473,PROD_31,1,1363,10%
ORD_11474,PROD_18,2,3184,20%
ORD_11475,PROD_82,2,2744,0%
ORD_11476,PROD_155,2,662,10%
ORD_11476,PROD_192,3,2538,5%
ORD_11476,PROD_16,3,1020,0%
ORD_11477,PROD_236,2,266,10%
ORD_11477,PROD_148,3,2827,20%
ORD_11477,PROD_83,1,965,0%
ORD_11477,PROD_13,3,1229,20%
ORD_11478,PROD_294,3,2046,0%
ORD_11478,PROD_321,3,2453,0%
ORD_11478,PROD_3,2,2831,20%
ORD_11479,PROD_29,2,2826,5%
ORD_11480,PROD_93,1,1756,5%
ORD_11480,PROD_230,2,1005,0%
ORD_11481,PROD_45,3,3031,10%
ORD_11481,PROD_204,1,2092,10%
ORD_11482,PROD_64,1,2134,10%
ORD_11482,PROD_236,2,1343,0%
ORD_11482,PROD_121,3,2776,15%
ORD_11482,PROD_203,1,538,5%
ORD_11483,PROD_210,2,548,10%
ORD_11483,PROD_323,3,2797,20%
ORD_11483,PROD_293,3,899,5%
ORD_11483,PROD_25,1,251,0%
ORD_11484,PROD_259,1,3117,0%
ORD_11484,PROD_278,2,213,20%
ORD_11485,PROD_69,2,1800,5%
ORD_11485,PROD_340,1,962,0%
ORD_11486,PROD_92,1,1451,0%
ORD_11486,PROD_178,1,2009,15%
ORD_11487,PROD_149,2,2238,5%
ORD_11487,PROD_111,3,2873,0%
ORD_11488,PROD_254,3,1085,5%
ORD_11488,PROD_298,1,1190,0%
ORD_11488,PROD_335,2,1647,5%
ORD_11488,PROD_96,3,921,15%
ORD_11489,PROD_141,2,2133,15%
ORD_11489,PROD_18,2,788,5%
ORD_11489,PROD_109,3,1494,10%
ORD_11489,PROD_230,1,1271,0%
ORD_11490,PROD_69,2,1821,0%
ORD_11490,PROD_302,2,1433,5%
ORD_11490,PROD_188,2,218,15%
ORD_11490,PROD_184,1,2261,0%
ORD_11491,PROD_60,2,1479,20%
ORD_11491,PROD_293,2,2785,15%
ORD_11492,PROD_325,2,527,10%
ORD_11492,PROD_340,2,1608,10%
ORD_11493,PROD_34,2,2125,0%
ORD_11493,PROD_185,1,1293,20%
ORD_11494,PROD_95,3,2224,0%
ORD_11494,PROD_176,3,1944,15%
ORD_11495,PROD_137,3,1377,0%
ORD_11496,PROD_48,3,1424,0%
ORD_11496,PROD_11,3,444,0%
ORD_11497,PROD_142,2,1089,0%
ORD_11497,PROD_206,1,2849,0%
ORD_11497,PROD_190,3,2816,20%
ORD_11497,PROD_221,1,1066,0%
ORD_11498,PROD_125,3,546,20%
ORD_11499,PROD_208,3,2741,0%
ORD_11500,PROD_70,3,1643,15%
ORD_11501,PROD_80,3,462,20%
ORD_11501,PROD_171,1,1494,15%
ORD_11502,PROD_26,2,2493,0%
ORD_11502,PROD_43,3,1576,10%
ORD_11502,PROD_337,2,623,0%
ORD_11502,PROD_254,2,3054,10%
ORD_11503,PROD_118,3,2167,20%
ORD_11503,PROD_272,1,3156,0%
ORD_11503,PROD_156,2,2132,20%
ORD_11504,PROD_157,3,2565,15%
ORD_11504,PROD_288,3,2307,0%
ORD_11504,PROD_183,2,2723,15%
ORD_11505,PROD_33,3,1338,20%
ORD_11505,PROD_92,1,1775,0%
ORD_11505,PROD_53,2,378,0%
ORD_11506,PROD_85,1,1958,0%
ORD_11506,PROD_112,3,2465,15%
ORD_11506,PROD_326,2,2048,15%
ORD_11506,PROD_179,2,2056,15%
ORD_11507,PROD_289,3,211,5%
ORD_11507,PROD_131,2,1173,10%
ORD_11508,PROD_214,1,2737,0%
ORD_11508,PROD_171,2,630,10%
ORD_11508,PROD_210,3,2581,0%
ORD_11508,PROD_207,1,634,0%
ORD_11509,PROD_337,1,249,0%
ORD_11510,PROD_287,1,2182,15%
ORD_11511,PROD_295,1,306,0%
ORD_11512,PROD_255,1,606,0%
ORD_11512,PROD_254,1,2378,0%
ORD_11512,PROD_166,1,277,20%
ORD_11513,PROD_57,1,1279,0%
ORD_11513,PROD_217,3,1890,0%
ORD_11514,PROD_17,2,2208,10%
ORD_11514,PROD_94,2,632,20%
ORD_11515,PROD_236,3,245,5%
ORD_11515,PROD_161,1,842,15%
ORD_11515,PROD_114,3,1511,0%
ORD_11515,PROD_119,3,911,0%
ORD_11516,PROD_262,2,2277,5%
ORD_11516,PROD_81,2,692,0%
ORD_11516,PROD_277,1,653,0%
ORD_11516,PROD_140,1,881,10%
ORD_11517,PROD_238,2,887,15%
ORD_11517,PROD_233,2,2007,0%
ORD_11518,PROD_47,1,2217,20%
ORD_11518,PROD_326,3,2798,0%
ORD_11519,PROD_160,2,1631,10%
ORD_11519,PROD_52,1,536,15%
ORD_11520,PROD_310,1,1093,20%
ORD_11520,PROD_87,2,3104,15%
ORD_11520,PROD_215,2,1021,0%
ORD_11520,PROD_339,3,1264,10%
ORD_11521,PROD_335,2,1895,5%
ORD_11521,PROD_173,2,2173,10%
ORD_11522,PROD_147,1,3186,20%
ORD_11522,PROD_75,1,3130,15%
ORD_11522,PROD_238,1,214,0%
ORD_11523,PROD_264,3,1062,10%
ORD_11523,PROD_40,2,2720,15%
ORD_11523,PROD_239,3,628,0%
ORD_11524,PROD_19,2,3033,0%
ORD_11525,PROD_23,1,3180,0%
ORD_11526,PROD_99,2,2255,15%
ORD_11526,PROD_289,3,520,0%
ORD_11526,PROD_88,1,2822,0%
ORD_11527,PROD_307,3,2680,5%
ORD_11528,PROD_232,2,1567,5%
ORD_11528,PROD_135,2,2329,10%
ORD_11528,PROD_180,3,218,15%
ORD_11528,PROD_74,2,1471,10%
ORD_11529,PROD_306,3,2748,15%
ORD_11529,PROD_7,1,1581,0%
ORD_11529,PROD_130,1,2347,20%
ORD_11529,PROD_25,3,3141,15%
ORD_11530,PROD_131,3,1937,0%
ORD_11530,PROD_208,2,1805,10%
ORD_11531,PROD_117,1,2304,0%
ORD_11532,PROD_287,3,1755,0%
ORD_11533,PROD_225,2,2958,20%
ORD_11534,PROD_51,1,1570,0%
ORD_11534,PROD_249,3,1056,20%
ORD_11534,PROD_215,1,2665,5%
ORD_11534,PROD_43,2,1875,0%
ORD_11535,PROD_35,2,805,0%
ORD_11535,PROD_76,2,589,5%
ORD_11536,PROD_243,1,594,0%
ORD_11536,PROD_179,1,2907,0%
ORD_11536,PROD_190,2,1434,0%
ORD_11536,PROD_319,3,2383,0%
ORD_11537,PROD_172,3,2587,15%
ORD_11537,PROD_253,1,757,0%
ORD_11537,PROD_68,3,375,20%
ORD_11537,PROD_58,1,1171,0%
ORD_11538,PROD_314,3,976,0%
ORD_11538,PROD_255,1,1804,0%
ORD_11538,PROD_126,1,856,5%
ORD_11539,PROD_324,1,2977,0%
ORD_11539,PROD_284,1,529,0%
ORD_11540,PROD_108,3,2448,0%
ORD_11540,PROD_21,1,822,0%
ORD_11541,PROD_301,1,2951,15%
ORD_11542,PROD_268,3,509,10%
ORD_11542,PROD_341,1,1718,10%
ORD_11543,PROD_112,2,1686,15%
ORD_11544,PROD_215,2,2033,0%
ORD_11545,PROD_278,1,574,0%
ORD_11545,PROD_222,1,1283,5%
ORD_11545,PROD_170,3,3174,0%
ORD_11545,PROD_274,3,810,10%
ORD_11546,PROD_126,1,456,15%
ORD_11547,PROD_133,1,2952,5%
ORD_11547,PROD_321,3,1690,5%
ORD_11547,PROD_136,1,360,20%
ORD_11547,PROD_197,1,1030,0%
ORD_11548,PROD_311,2,791,5%
ORD_11548,PROD_304,2,837,10%
ORD_11549,PROD_86,3,2683,20%
ORD_11550,PROD_231,1,949,0%
ORD_11551,PROD_153,1,1554,15%
ORD_11551,PROD_342,1,621,15%
ORD_11551,PROD_103,1,3077,5%
ORD_11552,PROD_280,1,2169,0%
ORD_11552,PROD_73,1,1911,0%
ORD_11552,PROD_269,3,266,0%
ORD_11552,PROD_82,3,1343,5%
ORD_11553,PROD_103,2,2084,10%
ORD_11553,PROD_49,3,1233,5%
ORD_11553,PROD_329,1,1656,5%
ORD_11553,PROD_23,3,544,15%
ORD_11554,PROD_191,1,1757,0%
ORD_11554,PROD_39,1,289,20%
ORD_11555,PROD_311,1,646,20%
ORD_11555,PROD_322,2,2987,0%
ORD_11556,PROD_112,3,433,20%
ORD_11556,PROD_102,3,2648,20%
ORD_11557,PROD_213,2,826,15%
ORD_11557,PROD_210,1,1533,5%
ORD_11557,PROD_184,1,2828,20%
ORD_11558,PROD_279,3,528,0%
ORD_11558,PROD_126,2,2826,10%
ORD_11558,PROD_210,2,2509,5%
ORD_11558,PROD_99,2,989,5%
ORD_11559,PROD_339,2,2549,15%
ORD_11559,PROD_338,1,2556,15%
ORD_11559,PROD_307,2,2491,10%
ORD_11559,PROD_245,2,2456,20%
ORD_11560,PROD_136,1,1711,15%
ORD_11560,PROD_76,3,2076,0%
ORD_11560,PROD_14,3,728,0%
ORD_11560,PROD_8,3,549,15%
ORD_11561,PROD_253,2,891,10%
ORD_11561,PROD_85,2,739,5%
ORD_11561,PROD_172,3,1816,20%
ORD_11562,PROD_206,2,1282,0%
